,State_FIPS10,County_FIPS10,ZCTA5,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_API_Other,NH_Asian_HPI_Other
351,,,01721,12456,494,11962,10356,267,8,1006,196,129,42,3,1,3,13,0
352,,,01730,10111,216,9895,8721,199,10,883,4,78,5,3,0,2,2,0
353,,,01731,812,108,704,565,73,2,30,2,32,0,0,0,1,4,0
354,,,01740,3448,55,3393,3257,15,4,95,1,21,1,1,0,0,0,0
355,,,01741,3520,67,3453,3128,13,1,277,5,29,1,0,0,0,1,0
356,,,01742,13717,537,13180,11975,601,6,502,23,73,2,1,2,1,3,0
357,,,01745,310,8,302,280,1,0,16,3,2,0,0,0,0,0,0
358,,,01746,9939,145,9794,9375,89,8,225,40,57,6,1,0,1,0,0
359,,,01747,4385,70,4315,4180,28,4,68,11,24,5,0,0,0,0,0
360,,,01748,10155,171,9984,9386,88,7,439,16,48,1,0,0,3,6,0
361,,,01749,14716,546,14170,13237,205,13,321,200,194,79,9,0,1,14,0
362,,,01752,30174,2783,27391,23351,764,36,1517,1107,616,266,27,2,2,25,0
363,,,01754,7849,235,7614,7192,107,8,214,38,55,11,0,0,0,1,0
364,,,01756,4208,44,4164,4079,12,2,41,4,26,4,2,0,0,0,0
365,,,01757,21623,1551,20072,18238,390,22,485,540,397,208,15,2,2,2,0
366,,,01760,24996,638,24358,21697,490,20,1784,113,254,32,1,0,6,18,0
367,,,01770,2880,40,2840,2720,14,1,90,5,10,0,0,0,0,1,0
368,,,01772,6448,146,6302,5674,51,8,488,24,57,0,0,0,0,14,0
369,,,01773,3901,75,3826,3480,68,4,227,7,40,2,0,0,0,3,0
370,,,01775,4834,65,4769,4534,29,7,153,6,40,3,0,0,0,0,0
371,,,01776,12011,204,11807,10892,110,5,708,24,68,3,0,0,7,8,0
372,,,01778,9533,178,9355,8338,78,4,868,13,54,3,0,0,7,2,0
373,,,01801,31260,1208,30052,26029,1148,25,2229,252,369,120,13,4,3,36,0
374,,,01803,19097,399,18698,15448,550,26,2434,58,182,14,5,0,2,57,0
375,,,01810,24447,757,23690,20813,251,8,2401,36,181,15,2,0,0,18,0
376,,,01821,23218,439,22779,20902,366,25,1258,46,182,13,1,0,8,21,0
377,,,01824,19050,281,18769,17029,154,14,1408,18,146,6,4,0,8,13,0
378,,,01826,22626,699,21927,20358,450,23,863,64,169,29,0,0,4,16,0
379,,,01827,2265,24,2241,2153,3,1,71,0,13,0,0,0,1,0,0
380,,,01830,19773,2454,17319,16310,448,32,272,54,203,11,3,1,0,2,0
381,,,01832,16698,2506,14192,13181,449,22,311,37,192,12,2,0,3,1,0
382,,,01833,5976,83,5893,5771,27,3,52,4,36,5,0,0,1,1,0
383,,,01834,4865,50,4815,4722,18,3,41,2,29,1,0,0,0,0,0
384,,,01835,10393,563,9830,9349,218,10,166,11,76,8,1,0,5,2,0
385,,,01840,3673,2844,829,655,113,7,34,9,11,0,0,0,0,0,0
386,,,01841,32812,25374,7438,6069,696,67,365,74,167,24,13,0,0,9,0
387,,,01843,17715,9458,8257,6667,467,10,928,52,133,14,5,1,2,11,0
388,,,01844,35985,5464,30521,28186,667,46,1288,73,261,25,5,2,6,18,0
389,,,01845,20934,905,20029,18326,295,14,1236,19,139,12,2,0,4,4,0
390,,,01850,11050,2126,8924,6815,853,10,956,125,165,47,5,0,0,12,0
391,,,01851,22372,2337,20035,9888,1292,13,8124,329,389,79,6,0,19,64,1
392,,,01852,26140,3846,22294,17232,1358,52,2646,575,431,123,14,2,10,48,0
393,,,01854,21718,3296,18422,13266,1014,29,3568,216,329,38,6,0,10,45,3
394,,,01860,4796,60,4736,4642,28,8,26,1,31,2,1,0,2,0,0
395,,,01862,7928,273,7655,6912,263,18,386,8,68,8,5,0,1,5,0
396,,,01863,6952,137,6815,6071,82,3,580,9,70,3,0,0,2,6,0
397,,,01864,11100,156,10944,10499,70,12,284,20,59,3,0,0,0,1,0
398,,,01867,17812,205,17607,16749,99,9,645,14,91,6,1,0,1,8,0
399,,,01876,22182,403,21779,20772,229,14,588,31,145,12,4,0,1,12,0
400,,,01879,8450,149,8301,7770,85,7,378,5,56,7,0,0,0,6,0
401,,,01880,19397,396,19001,18195,162,13,489,18,124,9,5,1,0,0,0
402,,,01886,15441,214,15227,13311,49,7,1716,19,125,3,1,0,1,17,0
403,,,01887,16660,235,16425,15548,115,12,605,30,115,16,0,0,0,9,0
404,,,01890,15253,231,15022,13374,147,8,1336,22,135,6,2,0,4,13,0
405,,,01901,1475,337,1138,807,266,7,26,1,31,0,4,0,0,0,0
406,,,01902,33624,11365,22259,15327,3927,78,2202,141,584,34,25,1,3,32,0
407,,,01904,14253,1539,12714,11379,701,14,409,51,160,17,4,0,0,0,0
408,,,01905,18459,5537,12922,8920,1766,34,1821,90,291,40,13,1,6,11,0
409,,,01906,21553,698,20855,19667,383,16,536,91,162,27,10,0,1,5,0
410,,,01907,10868,230,10638,10235,130,5,194,14,60,9,1,0,0,5,0
411,,,01908,2854,35,2819,2747,10,3,42,2,15,0,0,0,0,0,0
412,,,01913,12638,179,12459,12139,70,27,81,23,119,9,2,0,3,2,0
413,,,01915,31818,876,30942,29536,422,37,531,138,278,36,5,0,1,6,0
414,,,01921,5720,81,5639,5485,26,2,96,2,28,1,0,0,0,0,0
415,,,01922,2316,13,2303,2273,6,6,10,1,7,0,0,0,0,1,0
416,,,01923,20786,385,20401,19685,185,21,374,25,111,10,0,0,0,4,0
417,,,01929,2681,30,2651,2592,9,0,27,4,19,2,0,0,0,1,0
418,,,01930,23435,497,22938,22321,147,23,193,78,176,28,3,1,0,3,0
419,,,01937,151,1,150,146,3,0,1,0,0,0,0,0,0,0,0
420,,,01938,10393,141,10252,9949,51,9,117,42,84,10,0,0,0,1,0
421,,,01940,9121,133,8988,8558,42,2,311,23,52,12,0,0,0,0,0
422,,,01944,3921,48,3873,3810,5,6,27,1,24,0,0,0,0,1,0
423,,,01945,14857,266,14591,14259,81,9,131,18,93,2,0,0,1,0,0
424,,,01949,7065,575,6490,6095,143,12,150,9,81,1,2,0,1,0,0
425,,,01950,13786,178,13608,13243,69,16,136,43,101,9,1,0,0,2,0
426,,,01951,2845,20,2825,2779,6,3,12,3,22,0,0,0,0,0,0
427,,,01952,6700,80,6620,6434,32,16,73,13,52,2,0,0,0,1,0
428,,,01960,41178,2105,39073,36874,690,37,712,457,303,85,5,0,2,6,0
429,,,01966,5756,67,5689,5588,25,4,41,6,25,3,0,0,0,0,0
430,,,01969,4425,32,4393,4307,11,1,45,6,23,6,0,0,0,0,0
431,,,01970,33395,4156,29239,26733,1067,58,858,126,397,34,12,1,2,12,0
432,,,01982,5659,78,5581,5226,25,6,287,2,35,0,1,0,0,0,0
433,,,01983,4444,66,4378,4277,21,1,47,4,28,2,0,0,0,1,0
434,,,01984,3899,77,3822,3677,29,4,70,15,27,2,0,1,0,0,0
435,,,01985,3094,31,3063,3009,4,2,27,2,19,4,0,0,0,0,0
436,,,02019,12473,258,12215,11604,160,9,323,28,91,7,1,0,0,14,0
437,,,02021,16483,387,16096,14098,868,16,926,47,141,13,16,1,3,1,0
438,,,02025,5321,48,5273,5168,13,7,45,5,35,5,0,0,0,0,0
439,,,02026,19576,914,18662,16974,954,28,506,56,144,9,3,0,1,6,0
440,,,02030,3841,52,3789,3548,17,4,192,2,26,1,1,0,0,3,0
441,,,02032,3126,64,3062,2825,43,0,179,3,12,0,0,0,0,2,0
442,,,02035,12785,199,12586,11861,204,10,379,34,98,5,5,0,1,3,0
443,,,02038,22609,375,22234,20890,329,16,803,32,164,8,5,0,5,9,0
444,,,02043,16125,149,15976,15504,83,22,244,24,99,12,1,0,1,0,0
445,,,02045,8513,117,8396,8101,65,28,85,30,87,9,1,0,1,0,0
446,,,02047,158,1,157,153,0,0,1,0,3,0,0,0,0,0,0
447,,,02048,16413,291,16122,14990,399,39,541,40,113,14,4,1,2,5,0
448,,,02050,19072,183,18889,18427,91,27,122,105,117,18,4,0,2,2,0
449,,,02052,8261,111,8150,7830,49,5,212,8,46,1,4,0,0,0,0
450,,,02053,9166,133,9033,8674,85,11,188,6,69,6,1,0,0,0,0
451,,,02054,5937,91,5846,5574,43,10,159,13,47,8,6,0,0,2,0
452,,,02056,8401,682,7719,6964,577,15,132,5,26,0,0,2,0,0,0
453,,,02061,7511,75,7436,7230,35,8,118,8,37,1,0,0,0,1,0
454,,,02062,22759,840,21919,19290,965,25,1256,145,238,49,4,2,5,30,0
455,,,02066,13169,115,13054,12609,66,10,97,169,103,8,20,0,1,6,0
456,,,02067,12702,211,12491,10599,513,6,1224,24,125,5,10,0,0,2,0
457,,,02071,1396,261,1135,872,229,8,21,0,5,1,0,0,0,0,0
458,,,02072,21250,565,20685,17214,2069,29,715,330,328,56,51,2,0,16,0
459,,,02081,13802,220,13582,12921,223,10,319,40,69,4,0,0,0,4,0
460,,,02090,10359,148,10211,9609,80,2,465,12,43,2,0,0,0,4,0
461,,,02093,8097,73,8024,7844,48,8,82,3,39,2,0,0,0,0,0
462,,,02108,3425,113,3312,3043,95,5,127,8,34,3,1,0,0,0,0
463,,,02109,3546,160,3386,3003,111,6,210,17,39,2,0,0,2,3,0
464,,,02110,1629,62,1567,1431,34,1,84,0,17,0,0,0,0,2,0
465,,,02111,6710,277,6433,2969,218,3,3124,12,107,5,0,0,1,14,0
466,,,02113,6666,229,6437,6143,45,11,167,15,56,4,0,0,2,1,0
467,,,02114,11301,719,10582,8546,743,11,1097,28,157,2,6,0,0,5,0
468,,,02115,27150,2328,24822,18119,1895,39,4071,92,606,30,32,0,7,23,0
469,,,02116,19153,1012,18141,13812,1093,24,2822,70,320,16,13,1,6,11,0
470,,,02118,22842,3703,19139,11438,4039,45,3156,99,362,13,21,1,7,26,0
471,,,02119,18958,5055,13903,1554,10472,91,294,841,651,23,222,1,0,36,1
472,,,02120,13022,2369,10653,6348,2355,42,1588,43,277,6,20,1,2,21,0
473,,,02121,18111,4509,13602,365,12234,83,140,329,451,8,122,3,0,7,0
474,,,02122,17820,2032,15788,6683,4515,37,2937,986,630,15,311,1,1,30,0
475,,,02124,35436,4857,30579,7124,19377,95,2250,720,1013,15,308,5,6,40,0
476,,,02125,25816,4264,21552,8685,6592,60,3061,2030,1124,29,569,5,5,56,0
477,,,02126,19294,1893,17401,864,15746,61,182,123,425,6,96,2,0,1,0
478,,,02127,27353,2068,25285,22740,968,32,1217,88,240,10,14,2,1,6,0
479,,,02128,31483,15380,16103,13018,950,47,1116,540,432,89,28,3,5,8,1
480,,,02129,13754,973,12781,11056,490,10,1073,33,119,1,2,0,3,5,0
481,,,02130,29889,5904,23985,18272,3363,49,1597,142,562,18,48,2,5,18,0
482,,,02131,23231,5339,17892,12041,4700,49,636,134,332,23,34,1,1,6,0
483,,,02132,20831,1270,19561,17065,1004,23,1229,58,182,16,2,0,5,8,0
484,,,02134,20035,2346,17689,12239,847,17,3628,423,535,94,21,1,9,31,0
485,,,02135,38937,2912,36025,28211,1528,32,5104,459,691,101,13,2,5,32,0
486,,,02136,21260,4221,17039,7323,8808,38,384,147,339,11,43,0,0,1,0
487,,,02138,32877,1919,30958,22876,1891,48,5057,102,984,19,5,0,14,19,0
488,,,02139,32253,2469,29784,19438,3748,50,5357,163,1028,28,49,0,12,34,0
489,,,02140,14733,805,13928,9199,2286,18,1976,48,401,10,12,0,5,39,0
490,,,02141,10516,995,9521,6972,842,11,1353,106,237,21,22,0,3,15,0
491,,,02142,2903,311,2592,1561,138,4,797,12,80,2,1,0,0,3,0
492,,,02143,22094,1508,20586,16508,1024,23,2206,332,493,86,28,3,3,26,0
493,,,02144,21617,920,20697,17907,913,26,1388,80,383,17,4,1,0,17,0
494,,,02145,21005,3491,17514,12166,1892,22,1857,970,607,227,62,1,5,27,0
495,,,02148,47808,3470,44338,26622,6163,57,9571,977,948,270,56,6,8,36,0
496,,,02149,32068,6010,26058,18468,4001,58,1465,1413,653,303,46,5,2,30,0
497,,,02150,26239,15121,11118,7890,1710,38,835,287,358,48,26,1,4,9,0
498,,,02151,41282,8799,32483,27396,1672,53,2195,597,570,133,32,1,1,19,0
499,,,02152,14343,734,13609,12917,255,19,182,97,139,25,3,0,1,10,0
500,,,02155,48621,1903,46718,37927,3602,68,3507,724,890,183,51,4,4,35,0
501,,,02163,2513,187,2326,1419,171,6,618,11,101,0,0,0,0,6,0
502,,,02169,45605,1572,44033,32501,2363,67,7880,541,681,85,71,3,4,55,1
503,,,02170,16267,352,15915,10316,332,11,5064,35,157,6,13,1,1,21,0
504,,,02171,15096,352,14744,9459,389,16,4671,33,176,7,4,0,9,14,0
505,,,02176,21042,454,20588,19040,469,10,784,74,211,37,7,0,6,9,0
506,,,02180,17185,438,16747,15735,252,14,571,59,116,20,1,0,0,7,0
507,,,02184,27575,564,27011,23963,652,31,1943,169,253,24,29,3,4,12,0
508,,,02186,20320,577,19743,15836,2688,23,791,119,286,10,27,1,1,10,0
509,,,02188,11748,218,11530,10323,441,21,435,161,149,35,10,0,1,15,1
510,,,02189,11294,295,10999,9901,401,29,303,219,146,28,15,0,1,3,0
511,,,02190,12702,226,12476,11588,210,11,396,151,120,35,16,0,0,1,0
512,,,02191,6873,147,6726,6418,56,11,154,41,46,7,3,0,0,0,0
513,,,02199,1077,34,1043,882,15,1,134,0,11,1,0,0,0,4,0
514,,,02203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,,,02210,1996,103,1893,1682,34,2,141,4,30,1,0,0,1,1,0
516,,,02215,25696,2045,23651,16727,929,29,5101,91,774,19,10,1,15,40,0
517,,,02301,45328,4000,41328,20242,13176,101,1200,4260,2349,129,1370,16,6,102,0
518,,,02302,24317,1990,22327,13502,5910,88,427,1444,956,67,407,9,5,50,0
519,,,02322,3450,78,3372,2929,305,1,83,23,31,3,11,0,0,0,0
520,,,02324,21374,692,20682,18964,1096,46,269,88,219,8,20,1,0,5,0
521,,,02330,8908,70,8838,8482,112,16,37,76,115,24,17,0,0,0,0
522,,,02332,10818,96,10722,10515,41,12,95,22,37,2,5,0,0,2,0
523,,,02333,10385,114,10271,9882,149,19,93,45,83,14,3,0,0,1,0
524,,,02338,5805,57,5748,5619,34,3,31,13,48,3,4,0,0,0,0
525,,,02339,10001,84,9917,9655,63,5,120,29,45,3,1,0,1,1,0
526,,,02341,7573,48,7525,7291,71,2,41,45,75,4,6,0,0,3,0
527,,,02343,8378,294,8084,7011,628,14,233,77,121,8,14,0,4,0,0
528,,,02346,17738,214,17524,16883,234,39,118,88,162,13,19,0,0,6,0
529,,,02347,7924,51,7873,7677,48,7,58,28,55,3,1,2,0,1,0
530,,,02351,12341,216,12125,11369,223,28,209,180,116,19,12,0,0,1,0
531,,,02356,9507,199,9308,8767,243,10,195,30,63,4,4,0,1,0,0
532,,,02357,1358,46,1312,1252,32,0,11,2,15,0,1,0,0,0,0
533,,,02359,13160,111,13049,12740,68,16,112,30,83,6,6,0,0,3,0
534,,,02360,43804,657,43147,40923,820,130,396,369,509,110,29,5,3,12,0
535,,,02364,9432,82,9350,9068,88,7,83,37,67,12,4,5,2,1,0
536,,,02366,197,44,153,86,57,2,0,3,5,0,1,0,0,0,0
537,,,02367,2196,20,2176,2120,17,2,17,4,16,0,4,1,0,2,0
538,,,02368,25193,1386,23807,11089,8614,59,3070,444,531,32,112,4,6,41,0
539,,,02370,13531,192,13339,12482,310,15,143,226,163,39,5,0,0,5,0
540,,,02375,7008,154,6854,6308,237,1,179,43,86,8,2,1,0,2,0
541,,,02379,5420,82,5338,5125,73,5,54,30,51,2,12,0,0,0,0
542,,,02382,10856,150,10706,10295,124,25,90,68,104,14,11,0,0,3,0
543,,,02420,10420,177,10243,8177,129,9,1815,9,104,7,0,0,2,20,0
544,,,02421,12767,256,12511,9742,192,6,2399,21,151,1,0,0,15,18,0
545,,,02445,16740,754,15986,12806,591,11,2297,39,242,11,9,1,9,11,0
546,,,02446,25064,1194,23870,18823,616,18,3911,66,436,18,6,0,13,16,0
547,,,02451,14484,1190,13294,10660,798,13,1574,71,178,11,8,0,2,35,0
548,,,02452,12528,728,11800,9646,630,7,1287,48,182,16,2,2,4,15,0
549,,,02453,24773,4286,20487,16566,1269,27,2205,91,329,31,7,0,8,19,0
550,,,02457,1417,134,1283,913,63,0,246,7,54,0,0,0,0,12,0
551,,,02458,9645,390,9255,7919,204,10,960,46,116,10,3,0,10,2,0
552,,,02459,14832,488,14344,12091,336,7,1678,40,192,17,2,0,1,11,0
553,,,02460,6726,267,6459,5571,156,3,630,22,77,4,0,1,0,2,0
554,,,02461,5282,170,5112,4140,119,5,790,18,40,1,1,0,2,1,0
555,,,02462,1239,36,1203,996,42,0,157,1,7,1,0,0,0,0,0
556,,,02464,2344,91,2253,1751,83,2,375,10,32,3,1,0,0,0,0
557,,,02465,8795,359,8436,7331,214,7,775,22,87,7,1,0,2,5,0
558,,,02466,6464,192,6272,5224,185,7,769,14,73,2,2,0,6,5,0
559,,,02467,18965,1049,17916,14234,748,9,2553,50,322,17,12,1,4,7,0
560,,,02468,3898,58,3840,3459,61,2,275,7,36,2,2,1,1,0,0
561,,,02472,27045,1239,25806,22530,716,21,1913,188,438,46,12,1,5,21,0
562,,,02474,21025,590,20435,17861,489,14,1767,75,229,25,3,0,2,10,0
563,,,02476,12908,335,12573,11123,258,9,994,35,154,6,4,0,1,6,0
564,,,02478,18592,497,18095,15522,315,13,1967,44,234,12,0,1,3,15,0
565,,,02481,11567,386,11181,9462,257,14,1286,15,147,6,1,0,5,3,0
566,,,02482,7466,200,7266,6476,97,1,632,5,55,0,0,0,0,3,1
567,,,02492,14180,220,13960,13003,115,5,730,13,94,4,2,0,3,2,0
568,,,02493,8099,195,7904,6809,192,3,815,14,71,4,7,0,0,7,0
569,,,02494,6567,137,6430,5784,64,1,517,14,50,8,1,0,0,4,0
570,,,02532,10459,143,10316,9745,124,62,129,93,163,24,14,7,0,0,0
571,,,02534,707,9,698,672,2,0,3,10,11,3,1,2,0,0,0
572,,,02535,960,18,942,835,14,65,2,6,20,0,0,0,0,0,0
573,,,02536,15741,243,15498,14380,300,96,168,248,306,52,38,7,1,6,0
574,,,02537,4769,39,4730,4643,11,7,33,11,25,2,0,4,1,0,1
575,,,02538,2801,58,2743,2460,87,18,26,79,73,18,15,2,0,3,0
576,,,02539,3264,67,3197,2885,67,13,15,152,65,21,1,0,0,0,0
577,,,02540,7169,93,7076,6671,100,31,100,80,94,16,7,2,0,0,0
578,,,02542,875,66,809,691,88,8,8,5,9,0,0,1,1,2,0
579,,,02543,561,16,545,505,10,0,19,4,7,0,0,0,0,0,0
580,,,02553,197,0,197,189,1,0,0,4,3,0,0,0,0,0,0
581,,,02554,7787,685,7102,6376,494,6,95,64,67,5,2,0,0,4,0
582,,,02556,2611,21,2590,2506,22,2,26,12,22,5,1,1,0,0,0
583,,,02557,3630,71,3559,3057,187,31,38,121,125,27,3,2,0,0,0
584,,,02558,1772,28,1744,1410,117,13,17,104,83,13,27,7,0,0,0
585,,,02559,2868,22,2846,2739,39,15,20,8,25,3,2,0,0,0,0
586,,,02561,431,5,426,405,10,1,3,3,4,0,0,0,0,0,0
587,,,02562,2306,23,2283,2220,11,7,23,5,17,1,0,0,0,0,0
588,,,02563,8009,87,7922,7737,31,10,81,14,49,7,2,0,0,3,0
589,,,02564,270,6,264,250,4,0,2,3,5,0,0,0,0,0,0
590,,,02568,3264,77,3187,2822,111,15,24,157,58,1,2,3,0,0,0
591,,,02571,8190,141,8049,7188,217,37,36,323,248,66,50,7,1,4,0
592,,,02575,2180,21,2159,2075,15,13,13,15,28,1,0,0,0,0,0
593,,,02576,2952,43,2909,2593,78,8,31,133,66,13,21,1,0,2,0
594,,,02584,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0
595,,,02601,11559,613,10946,8940,689,123,223,526,445,193,44,4,1,15,0
596,,,02630,1561,12,1549,1522,9,1,7,1,9,0,0,0,0,0,0
597,,,02631,8092,97,7995,7838,38,8,50,14,47,2,2,0,0,1,0
598,,,02632,8877,132,8745,8268,133,20,96,113,115,48,5,0,0,4,0
599,,,02633,3410,36,3374,3270,56,8,13,6,21,3,1,0,0,0,0
600,,,02635,2741,34,2707,2630,20,14,13,10,20,0,0,0,0,1,0
601,,,02637,222,1,221,211,4,0,6,0,0,0,0,0,0,0,0
602,,,02638,2799,30,2769,2705,14,9,11,10,20,0,3,2,0,2,0
603,,,02639,2442,44,2398,2209,82,15,14,41,37,9,2,1,0,0,0
604,,,02641,485,7,478,476,0,0,0,1,1,0,0,0,0,0,0
605,,,02642,4310,51,4259,4170,24,10,17,7,31,2,1,0,0,0,0
606,,,02643,26,0,26,25,0,0,1,0,0,0,0,0,0,0,0
607,,,02644,2842,43,2799,2713,17,11,35,5,18,2,1,0,0,1,0
608,,,02645,7989,102,7887,7475,101,22,45,141,103,12,6,4,0,0,0
609,,,02646,1485,7,1478,1431,11,2,5,17,12,0,3,0,0,0,0
610,,,02647,108,0,108,103,1,0,0,2,2,0,0,0,0,0,0
611,,,02648,5747,110,5637,5376,82,27,42,35,75,22,9,2,1,0,0
612,,,02649,11309,205,11104,10119,259,296,128,104,198,24,15,9,1,3,0
613,,,02650,773,10,763,747,4,1,5,4,2,0,0,0,0,0,0
614,,,02651,16,0,16,15,0,0,0,0,1,0,0,0,0,0,0
615,,,02652,1030,10,1020,977,26,1,4,0,12,1,0,0,0,0,0
616,,,02653,5263,57,5206,5087,40,4,27,13,35,4,1,0,0,0,0
617,,,02655,2919,33,2886,2758,26,7,16,33,46,13,2,0,0,2,0
618,,,02657,2741,105,2636,2481,88,6,18,7,36,0,0,1,0,0,0
619,,,02659,953,11,942,922,2,0,6,2,10,0,0,0,0,0,0
620,,,02660,5293,84,5209,5003,78,17,34,37,40,7,8,0,0,1,0
621,,,02663,153,1,152,151,0,0,0,0,1,0,0,0,0,0,0
622,,,02664,7868,168,7700,7312,136,13,80,72,87,23,3,1,0,2,0
623,,,02666,710,18,692,678,6,2,2,2,2,0,0,0,0,0,0
624,,,02667,2231,27,2204,2145,21,7,12,7,12,1,0,0,0,0,0
625,,,02668,2521,16,2505,2428,13,4,26,10,24,4,0,0,0,0,0
626,,,02669,240,14,226,218,3,0,2,0,3,0,0,0,0,0,0
627,,,02670,1187,14,1173,1130,9,5,15,3,11,1,1,0,0,0,0
628,,,02671,899,9,890,848,18,4,5,7,8,0,0,0,1,0,0
629,,,02672,154,3,151,146,1,0,1,2,1,0,0,0,0,0,0
630,,,02673,6960,209,6751,6265,158,21,58,125,124,50,3,2,0,3,0
631,,,02675,5704,55,5649,5514,29,12,45,15,34,7,0,0,0,0,0
632,,,02702,3206,21,3185,3114,16,3,22,11,19,4,2,0,0,0,0
633,,,02703,33680,1799,31881,28974,882,54,1483,114,374,20,12,1,2,23,0
634,,,02713,43,0,43,42,0,0,0,0,1,0,0,0,0,0,0
635,,,02715,2295,31,2264,2200,14,7,15,5,23,3,2,1,0,0,0
636,,,02717,3654,32,3622,3506,30,4,15,39,28,5,8,0,0,0,0
637,,,02718,4984,111,4873,4547,161,3,57,44,61,12,6,0,0,3,0
638,,,02719,12873,119,12754,12281,112,19,114,103,125,25,19,1,0,1,0
639,,,02720,24488,955,23533,21878,704,30,465,159,297,44,22,4,1,8,0
640,,,02721,20296,1313,18983,17298,661,28,498,177,321,65,33,1,1,7,0
641,,,02723,11364,776,10588,9579,343,28,333,137,168,38,10,1,0,4,0
642,,,02724,13173,704,12469,11569,307,31,251,90,221,60,25,0,3,4,0
643,,,02725,2160,13,2147,2116,6,2,18,3,2,0,0,0,0,0,0
644,,,02726,12501,93,12408,12182,31,11,91,15,78,10,2,0,0,1,0
645,,,02738,3783,30,3753,3488,67,4,24,112,58,4,20,1,0,2,0
646,,,02739,4817,32,4785,4627,33,5,29,49,42,11,4,1,0,0,0
647,,,02740,33410,4203,29207,22680,2301,190,355,2099,1582,248,655,34,0,41,0
648,,,02743,8217,65,8152,7964,39,16,23,50,60,13,4,1,0,1,0
649,,,02744,8872,1725,7147,6250,273,25,53,302,244,48,71,2,0,3,0
650,,,02745,19409,1076,18333,17084,359,27,179,319,365,80,81,3,0,9,0
651,,,02746,11188,2810,8378,6868,563,77,116,445,309,44,117,3,0,8,0
652,,,02747,19139,517,18622,16992,687,32,429,188,294,57,40,2,5,13,0
653,,,02748,9271,107,9164,8841,63,10,74,88,88,17,12,1,0,3,0
654,,,02760,19980,401,19579,18401,281,24,664,33,176,12,2,2,0,10,0
655,,,02762,6352,99,6253,5950,60,6,191,6,40,7,1,0,0,0,0
656,,,02763,1414,31,1383,1330,11,0,29,4,9,0,0,0,0,0,0
657,,,02764,2996,31,2965,2899,25,2,12,2,25,4,3,0,0,1,0
658,,,02766,14646,263,14383,13684,253,19,271,31,125,8,5,0,1,3,0
659,,,02767,10297,149,10148,9580,252,14,173,47,82,16,14,0,0,9,0
660,,,02769,8891,111,8780,8540,41,17,84,25,73,6,8,0,0,2,0
661,,,02770,3811,27,3784,3655,32,3,28,35,31,6,3,1,0,2,0
662,,,02771,10718,129,10589,10183,108,15,128,56,99,8,6,1,0,1,0
663,,,02777,12700,94,12606,12351,57,8,80,23,87,5,2,0,0,0,0
664,,,02779,4750,60,4690,4572,37,6,16,26,33,5,2,0,0,1,0
665,,,02780,38136,1682,36454,33095,1554,85,361,592,767,122,193,6,2,27,0
666,,,02790,12641,86,12555,12334,40,5,75,29,72,11,4,2,0,1,0
667,,,02791,227,2,225,222,0,0,3,0,0,0,0,0,0,0,0
668,,,02802,654,13,641,623,3,0,11,1,3,0,0,0,0,0,0
669,,,02804,1998,29,1969,1895,14,20,24,1,15,1,0,0,0,0,0
670,,,02806,11713,179,11534,11106,49,11,285,9,74,1,2,2,0,1,0
671,,,02807,888,21,867,846,6,1,5,2,7,0,0,0,0,0,0
672,,,02808,1755,16,1739,1666,10,25,10,1,27,1,0,0,0,0,0
673,,,02809,19318,332,18986,18479,137,20,154,19,177,12,6,0,1,2,0
674,,,02812,1107,6,1101,1074,6,1,6,1,13,0,1,0,0,0,0
675,,,02813,6325,81,6244,6020,21,92,41,3,67,4,0,0,0,0,0
676,,,02814,5893,60,5833,5746,13,7,29,7,31,1,1,0,0,0,0
677,,,02815,204,5,199,185,0,5,7,0,2,0,0,0,0,0,0
678,,,02816,25416,343,25073,24517,134,36,181,12,193,12,7,2,3,2,0
679,,,02817,4658,71,4587,4443,33,10,65,6,30,4,1,0,0,2,0
680,,,02818,13840,185,13655,12982,105,23,424,22,99,10,4,0,2,2,0
681,,,02822,4821,99,4722,4564,60,17,32,6,43,1,1,1,0,0,0
682,,,02825,4171,37,4134,4045,17,11,27,4,30,1,0,0,0,2,0
683,,,02826,617,8,609,602,0,0,5,0,2,0,0,0,0,0,0
684,,,02827,1666,15,1651,1624,8,3,4,2,10,0,0,0,0,0,0
685,,,02828,6225,89,6136,5998,45,0,60,9,24,0,1,0,0,0,0
686,,,02830,4694,48,4646,4586,5,4,14,4,33,1,0,0,0,0,0
687,,,02831,2685,35,2650,2606,15,2,13,0,14,0,0,0,0,0,0
688,,,02832,3578,50,3528,3431,18,28,19,4,28,1,0,1,0,0,0
689,,,02833,623,27,596,585,1,3,2,1,4,0,0,0,0,0,0
690,,,02835,4362,56,4306,4202,20,7,26,4,47,3,0,0,0,4,0
691,,,02836,103,0,103,102,0,0,1,0,0,0,0,0,0,0,0
692,,,02837,2838,15,2823,2784,13,3,9,2,12,0,0,0,0,0,0
693,,,02838,2632,107,2525,2416,46,5,29,5,24,0,1,2,0,1,0
694,,,02839,1448,11,1437,1423,3,1,4,2,4,0,0,0,0,0,0
