,name,geo_id_raw,ZCTA5,State_FIPS20,County_FIPS20,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_Asian_HPI_Other,NH_API_Other
225,ZCTA5 01247,860Z200US01247,01247,,,12522,444,12078,11040,284,22,91.0,74,567,165,4,0,0,0,2.0
226,ZCTA5 01253,860Z200US01253,01253,,,703,17,686,658,0,6,3.0,4,15,4,0,0,0,0,0.0
227,ZCTA5 01254,860Z200US01254,01254,,,829,18,811,756,4,0,19.0,5,27,9,0,0,0,0,0.0
228,ZCTA5 01255,860Z200US01255,01255,,,809,16,793,754,5,2,2.0,3,27,9,0,0,0,0,2.0
229,ZCTA5 01256,860Z200US01256,01256,,,578,8,570,532,14,0,1.0,3,20,4,0,0,0,0,0.0
230,ZCTA5 01257,860Z200US01257,01257,,,1816,68,1748,1667,16,2,6.0,4,53,19,0,0,0,0,0.0
231,ZCTA5 01258,860Z200US01258,01258,,,146,1,145,135,0,0,6.0,1,3,2,0,0,0,0,0.0
232,ZCTA5 01259,860Z200US01259,01259,,,536,14,522,505,0,0,4.0,1,12,4,0,0,0,0,0.0
233,ZCTA5 01260,860Z200US01260,01260,,,183,10,173,159,0,0,5.0,1,8,5,0,0,0,0,0.0
234,ZCTA5 01262,860Z200US01262,01262,,,1564,56,1508,1456,20,0,10.0,2,20,7,0,0,0,0,0.0
235,ZCTA5 01264,860Z200US01264,01264,,,197,9,188,177,1,0,2.0,0,8,7,0,0,0,0,0.0
236,ZCTA5 01266,860Z200US01266,01266,,,1027,26,1001,949,9,1,6.0,6,30,13,0,0,1,0,0.0
237,ZCTA5 01267,860Z200US01267,01267,,,6814,373,6441,5441,221,8,471.0,47,253,54,0,0,0,0,1.0
238,ZCTA5 01270,860Z200US01270,01270,,,658,10,648,626,0,0,1.0,0,21,2,0,0,0,0,0.0
239,ZCTA5 01301,860Z200US01301,01301,,,14859,951,13908,12705,296,28,230.0,90,559,148,7,1,2,0,3.0
240,ZCTA5 01330,860Z200US01330,01330,,,1278,22,1256,1202,4,3,2.0,11,34,12,0,0,0,0,0.0
241,ZCTA5 01331,860Z200US01331,01331,,,10847,423,10424,9797,92,15,81.0,30,409,138,9,0,0,0,3.0
242,ZCTA5 01337,860Z200US01337,01337,,,2138,28,2110,2035,5,0,12.0,1,57,34,0,0,0,0,0.0
243,ZCTA5 01338,860Z200US01338,01338,,,116,3,113,102,0,0,1.0,4,6,3,0,0,0,0,0.0
244,ZCTA5 01339,860Z200US01339,01339,,,1244,24,1220,1114,6,4,11.0,4,81,47,0,0,0,0,1.0
245,ZCTA5 01340,860Z200US01340,01340,,,1492,33,1459,1368,7,0,8.0,4,72,25,1,0,0,0,0.0
246,ZCTA5 01341,860Z200US01341,01341,,,1280,10,1270,1228,1,2,12.0,4,23,7,0,0,0,0,0.0
247,ZCTA5 01342,860Z200US01342,01342,,,1222,137,1085,942,57,0,20.0,8,58,9,0,0,0,0,0.0
248,ZCTA5 01343,860Z200US01343,01343,,,137,4,133,121,1,0,1.0,1,9,5,0,0,0,0,0.0
249,ZCTA5 01344,860Z200US01344,01344,,,1338,17,1321,1234,5,8,4.0,4,66,20,0,0,1,0,0.0
250,ZCTA5 01346,860Z200US01346,01346,,,289,4,285,263,1,1,4.0,0,16,2,0,0,0,0,0.0
251,ZCTA5 01347,860Z200US01347,01347,,,176,4,172,158,4,0,0.0,2,8,3,0,0,0,0,0.0
252,ZCTA5 01349,860Z200US01349,01349,,,657,14,643,597,11,0,7.0,2,26,19,0,1,0,0,0.0
253,ZCTA5 01350,860Z200US01350,01350,,,87,1,86,83,2,0,0.0,0,1,0,0,0,0,0,0.0
254,ZCTA5 01351,860Z200US01351,01351,,,1936,30,1906,1783,4,9,25.0,12,73,26,0,0,0,0,0.0
255,ZCTA5 01354,860Z200US01354,01354,,,1272,30,1242,1154,12,4,11.0,6,55,24,0,0,0,0,0.0
256,ZCTA5 01355,860Z200US01355,01355,,,729,16,713,675,4,2,5.0,0,27,9,0,0,2,0,1.0
257,ZCTA5 01360,860Z200US01360,01360,,,2371,54,2317,2194,6,5,12.0,11,89,32,0,0,0,0,0.0
258,ZCTA5 01364,860Z200US01364,01364,,,6159,181,5978,5542,68,8,61.0,19,280,85,1,1,0,0,0.0
259,ZCTA5 01366,860Z200US01366,01366,,,976,19,957,920,3,0,4.0,12,18,11,0,0,0,0,0.0
260,ZCTA5 01367,860Z200US01367,01367,,,415,11,404,380,3,1,4.0,0,16,10,0,0,0,0,0.0
261,ZCTA5 01368,860Z200US01368,01368,,,1070,12,1058,1004,4,1,9.0,2,38,12,0,0,0,0,0.0
262,ZCTA5 01370,860Z200US01370,01370,,,3355,87,3268,3093,22,9,19.0,13,112,43,4,0,0,0,0.0
263,ZCTA5 01373,860Z200US01373,01373,,,3780,118,3662,3451,29,3,51.0,8,120,43,1,0,0,0,0.0
264,ZCTA5 01375,860Z200US01375,01375,,,3185,150,3035,2376,91,2,413.0,30,123,35,9,0,0,0,0.0
265,ZCTA5 01376,860Z200US01376,01376,,,4335,252,4083,3778,56,11,45.0,20,173,45,0,0,0,0,0.0
266,ZCTA5 01378,860Z200US01378,01378,,,662,11,651,616,0,5,5.0,8,17,3,0,0,0,0,0.0
267,ZCTA5 01379,860Z200US01379,01379,,,640,15,625,568,9,0,5.0,7,36,15,0,0,0,0,0.0
268,ZCTA5 01380,860Z200US01380,01380,,,64,1,63,56,2,0,0.0,2,3,1,0,0,0,0,0.0
269,ZCTA5 01420,860Z200US01420,01420,,,32684,8414,24270,19614,1970,58,1188.0,225,1215,292,56,1,3,0,6.0
270,ZCTA5 01430,860Z200US01430,01430,,,4867,104,4763,4517,34,12,43.0,15,142,42,3,0,0,0,0.0
271,ZCTA5 01431,860Z200US01431,01431,,,2556,76,2480,2356,18,0,17.0,11,78,37,2,0,0,0,0.0
272,ZCTA5 01432,860Z200US01432,01432,,,6679,343,6336,5321,285,9,350.0,55,316,128,8,0,2,0,0.0
273,ZCTA5 01434,860Z200US01434,01434,,,1537,274,1263,758,367,21,73.0,10,34,4,3,0,3,0,0.0
274,ZCTA5 01436,860Z200US01436,01436,,,2514,68,2446,2309,33,3,18.0,8,75,22,1,0,0,0,1.0
275,ZCTA5 01438,860Z200US01438,01438,,,345,6,339,315,7,0,2.0,7,8,0,0,0,0,0,0.0
276,ZCTA5 01440,860Z200US01440,01440,,,17566,1581,15985,14314,591,45,325.0,77,633,203,10,1,1,0,0.0
277,ZCTA5 01450,860Z200US01450,01450,,,8651,250,8401,7637,81,4,395.0,30,254,92,2,0,0,0,0.0
278,ZCTA5 01451,860Z200US01451,01451,,,4240,98,4142,3693,40,6,270.0,23,110,53,0,0,0,0,0.0
279,ZCTA5 01452,860Z200US01452,01452,,,3523,70,3453,3289,11,9,26.0,18,100,42,2,0,1,0,3.0
280,ZCTA5 01453,860Z200US01453,01453,,,34853,5608,29245,23860,2063,34,1090.0,643,1555,779,64,5,5,0,6.0
281,ZCTA5 01460,860Z200US01460,01460,,,7883,208,7675,6729,85,8,617.0,38,198,71,1,3,1,0,3.0
282,ZCTA5 01462,860Z200US01462,01462,,,9256,418,8838,8126,126,10,168.0,52,356,114,5,0,0,0,0.0
283,ZCTA5 01463,860Z200US01463,01463,,,9257,232,9025,8343,95,12,183.0,66,326,131,8,0,1,0,2.0
284,ZCTA5 01464,860Z200US01464,01464,,,6233,646,5587,4606,535,6,180.0,36,224,69,19,0,1,0,0.0
285,ZCTA5 01468,860Z200US01468,01468,,,3418,72,3346,3208,22,1,23.0,18,74,18,0,0,0,0,0.0
286,ZCTA5 01469,860Z200US01469,01469,,,5587,206,5381,5034,68,10,61.0,41,167,74,5,1,0,0,0.0
287,ZCTA5 01473,860Z200US01473,01473,,,6431,204,6227,5887,70,10,79.0,28,153,41,0,0,0,0,0.0
288,ZCTA5 01474,860Z200US01474,01474,,,1675,51,1624,1519,3,1,15.0,8,78,33,0,0,0,0,0.0
289,ZCTA5 01475,860Z200US01475,01475,,,8155,366,7789,7214,96,4,112.0,18,345,109,4,0,3,0,0.0
290,ZCTA5 01501,860Z200US01501,01501,,,13386,517,12869,11745,215,4,406.0,75,424,168,9,0,0,0,0.0
291,ZCTA5 01503,860Z200US01503,01503,,,2577,78,2499,2328,14,0,40.0,13,104,50,0,0,2,0,0.0
292,ZCTA5 01504,860Z200US01504,01504,,,7377,208,7169,6774,66,7,77.0,41,204,76,3,0,0,0,0.0
293,ZCTA5 01505,860Z200US01505,01505,,,3836,80,3756,3406,16,7,189.0,36,102,60,2,0,3,0,0.0
294,ZCTA5 01506,860Z200US01506,01506,,,2808,76,2732,2596,19,3,16.0,0,98,27,0,0,0,0,0.0
295,ZCTA5 01507,860Z200US01507,01507,,,10498,330,10168,9638,84,12,122.0,39,273,89,2,0,0,0,1.0
296,ZCTA5 01510,860Z200US01510,01510,,,12422,1875,10547,9181,297,23,204.0,196,646,407,24,1,1,0,0.0
297,ZCTA5 01515,860Z200US01515,01515,,,1772,46,1726,1639,18,1,28.0,0,40,14,0,0,0,0,1.0
298,ZCTA5 01516,860Z200US01516,01516,,,7072,172,6900,6525,50,9,68.0,38,210,76,5,0,0,0,0.0
299,ZCTA5 01518,860Z200US01518,01518,,,2364,87,2277,2110,34,9,54.0,6,64,27,2,0,0,0,0.0
300,ZCTA5 01519,860Z200US01519,01519,,,5603,163,5440,4858,81,6,295.0,25,175,77,0,0,0,0,0.0
301,ZCTA5 01520,860Z200US01520,01520,,,12450,400,12050,11025,211,11,460.0,35,308,119,0,0,5,0,5.0
302,ZCTA5 01521,860Z200US01521,01521,,,2133,53,2080,1969,10,8,19.0,3,71,26,0,0,0,0,0.0
303,ZCTA5 01522,860Z200US01522,01522,,,2650,91,2559,2378,30,0,59.0,13,79,36,0,0,0,0,0.0
304,ZCTA5 01523,860Z200US01523,01523,,,6828,776,6052,5117,509,13,109.0,58,246,131,20,0,0,0,0.0
305,ZCTA5 01524,860Z200US01524,01524,,,5401,280,5121,4684,109,10,131.0,27,160,51,0,0,0,0,5.0
306,ZCTA5 01525,860Z200US01525,01525,,,60,0,60,57,0,0,0.0,0,3,0,0,0,0,0,0.0
307,ZCTA5 01527,860Z200US01527,01527,,,11251,426,10825,9828,233,7,350.0,50,357,146,3,0,0,0,0.0
308,ZCTA5 01529,860Z200US01529,01529,,,2504,41,2463,2337,19,0,21.0,15,71,26,0,0,0,0,0.0
309,ZCTA5 01531,860Z200US01531,01531,,,799,9,790,763,4,1,3.0,1,18,7,0,0,0,0,0.0
310,ZCTA5 01532,860Z200US01532,01532,,,12154,397,11757,9513,180,17,1375.0,143,529,276,10,1,0,0,3.0
311,ZCTA5 01534,860Z200US01534,01534,,,4933,200,4733,4415,60,6,68.0,19,165,77,3,0,2,0,0.0
312,ZCTA5 01535,860Z200US01535,01535,,,3834,126,3708,3530,20,1,28.0,10,119,36,0,0,0,0,1.0
313,ZCTA5 01536,860Z200US01536,01536,,,5903,220,5683,4855,141,2,486.0,44,155,64,2,0,0,0,2.0
314,ZCTA5 01537,860Z200US01537,01537,,,1808,74,1734,1588,22,2,37.0,21,64,28,3,0,0,0,0.0
315,ZCTA5 01540,860Z200US01540,01540,,,8925,401,8524,7983,129,10,90.0,37,275,104,0,0,1,0,0.0
316,ZCTA5 01541,860Z200US01541,01541,,,2834,77,2757,2615,13,1,33.0,6,89,26,2,0,1,0,0.0
317,ZCTA5 01542,860Z200US01542,01542,,,1894,94,1800,1650,33,2,40.0,9,66,32,3,0,0,0,1.0
318,ZCTA5 01543,860Z200US01543,01543,,,6812,238,6574,6124,95,8,119.0,35,193,82,5,0,3,0,0.0
319,ZCTA5 01545,860Z200US01545,01545,,,29602,1048,28554,19988,687,19,6524.0,276,1060,575,18,0,2,0,7.0
320,ZCTA5 01550,860Z200US01550,01550,,,13994,4364,9630,8654,255,43,277.0,53,348,78,9,0,3,0,1.0
321,ZCTA5 01560,860Z200US01560,01560,,,3681,192,3489,2727,68,0,583.0,29,82,21,0,0,0,0,0.0
322,ZCTA5 01561,860Z200US01561,01561,,,46,13,33,19,7,0,4.0,0,3,3,0,0,0,0,0.0
323,ZCTA5 01562,860Z200US01562,01562,,,9819,655,9164,8561,157,27,76.0,40,303,99,4,0,3,0,1.0
324,ZCTA5 01564,860Z200US01564,01564,,,6455,179,6276,5977,57,3,56.0,35,148,64,0,2,0,0,0.0
325,ZCTA5 01566,860Z200US01566,01566,,,5292,180,5112,4748,58,8,120.0,24,154,49,2,0,0,0,2.0
326,ZCTA5 01568,860Z200US01568,01568,,,6119,175,5944,5415,47,0,253.0,36,193,91,4,0,0,0,0.0
327,ZCTA5 01569,860Z200US01569,01569,,,11384,306,11078,10419,69,17,138.0,81,354,150,3,0,3,0,1.0
328,ZCTA5 01570,860Z200US01570,01570,,,14479,1564,12915,11595,513,31,266.0,80,430,123,10,0,0,0,1.0
329,ZCTA5 01571,860Z200US01571,01571,,,9509,1179,8330,7789,144,9,120.0,44,224,53,0,2,1,0,0.0
330,ZCTA5 01581,860Z200US01581,01581,,,16240,875,15365,10402,350,13,3835.0,192,573,338,28,1,1,0,4.0
331,ZCTA5 01583,860Z200US01583,01583,,,6378,426,5952,5432,201,4,119.0,43,153,65,1,0,4,0,2.0
332,ZCTA5 01585,860Z200US01585,01585,,,4035,106,3929,3752,11,2,25.0,16,123,51,1,0,0,0,0.0
333,ZCTA5 01588,860Z200US01588,01588,,,8030,337,7693,7153,89,8,98.0,35,310,130,2,4,0,0,0.0
334,ZCTA5 01590,860Z200US01590,01590,,,7320,154,7166,6770,53,5,75.0,34,229,94,3,3,0,0,0.0
335,ZCTA5 01602,860Z200US01602,01602,,,20816,2382,18434,14678,1746,31,1219.0,144,616,171,23,0,1,0,2.0
336,ZCTA5 01603,860Z200US01603,01603,,,17782,4582,13200,7966,2087,21,2328.0,189,609,175,38,1,0,0,7.0
337,ZCTA5 01604,860Z200US01604,01604,,,32926,6263,26663,17925,4328,67,2275.0,600,1468,724,67,0,5,0,7.0
338,ZCTA5 01605,860Z200US01605,01605,,,21985,5867,16118,9944,3539,29,1471.0,287,848,289,43,0,3,0,4.0
339,ZCTA5 01606,860Z200US01606,01606,,,17619,1927,15692,12042,1914,41,815.0,260,620,220,26,0,1,0,2.0
340,ZCTA5 01607,860Z200US01607,01607,,,7283,1517,5766,3575,1452,6,339.0,103,291,121,5,1,1,0,1.0
341,ZCTA5 01608,860Z200US01608,01608,,,4054,1327,2727,1576,555,8,429.0,30,129,20,6,0,2,0,1.0
342,ZCTA5 01609,860Z200US01609,01609,,,20727,3869,16858,12782,1895,36,1391.0,138,616,172,35,0,6,0,1.0
343,ZCTA5 01610,860Z200US01610,01610,,,22708,7888,14820,9058,2926,40,1916.0,192,688,170,43,1,0,0,7.0
344,ZCTA5 01611,860Z200US01611,01611,,,1833,185,1648,1378,121,1,33.0,12,103,39,0,0,0,0,1.0
345,ZCTA5 01612,860Z200US01612,01612,,,4072,225,3847,3496,163,7,60.0,31,90,30,3,0,0,0,2.0
346,ZCTA5 01701,860Z200US01701,01701,,,26640,1842,24798,19384,1168,19,2196.0,717,1314,819,45,3,6,0,6.0
347,ZCTA5 01702,860Z200US01702,01702,,,31031,6745,24286,13405,2083,46,2235.0,3292,3225,2312,244,111,7,0,16.0
348,ZCTA5 01718,860Z200US01718,01718,,,520,11,509,301,32,2,148.0,3,23,15,0,0,0,0,0.0
349,ZCTA5 01719,860Z200US01719,01719,,,4350,163,4187,3058,80,0,866.0,27,156,61,9,0,0,0,1.0
350,ZCTA5 01720,860Z200US01720,01720,,,17593,596,16997,11775,367,10,4088.0,165,592,258,17,3,2,0,6.0
351,ZCTA5 01721,860Z200US01721,01721,,,14763,802,13961,10574,389,18,1761.0,504,715,481,32,0,2,0,5.0
352,ZCTA5 01730,860Z200US01730,01730,,,11271,303,10968,8668,268,15,1641.0,49,327,132,8,1,6,0,0.0
353,ZCTA5 01731,860Z200US01731,01731,,,955,174,781,580,104,4,34.0,8,51,15,0,0,0,0,0.0
354,ZCTA5 01740,860Z200US01740,01740,,,4146,81,4065,3678,13,0,209.0,37,128,62,0,0,1,0,0.0
355,ZCTA5 01741,860Z200US01741,01741,,,4013,101,3912,3271,26,0,460.0,22,133,56,0,0,0,0,0.0
356,ZCTA5 01742,860Z200US01742,01742,,,14416,653,13763,12017,400,2,894.0,67,383,155,17,0,0,0,3.0
357,ZCTA5 01745,860Z200US01745,01745,,,352,14,338,266,1,0,45.0,18,8,2,0,0,0,0,0.0
358,ZCTA5 01746,860Z200US01746,01746,,,11249,327,10922,9698,136,2,635.0,110,341,200,2,0,0,0,4.0
359,ZCTA5 01747,860Z200US01747,01747,,,4700,150,4550,4233,40,6,83.0,43,145,74,7,0,0,0,0.0
360,ZCTA5 01748,860Z200US01748,01748,,,13564,435,13129,10458,134,4,2145.0,78,310,147,6,0,2,0,2.0
361,ZCTA5 01749,860Z200US01749,01749,,,16179,868,15311,13049,281,9,488.0,416,1068,796,38,1,0,0,4.0
362,ZCTA5 01752,860Z200US01752,01752,,,33511,4586,28925,20983,1005,46,2013.0,1984,2894,2153,127,25,4,0,17.0
363,ZCTA5 01754,860Z200US01754,01754,,,8580,396,8184,7309,147,6,312.0,90,320,188,2,6,0,0,0.0
364,ZCTA5 01756,860Z200US01756,01756,,,4801,105,4696,4406,29,5,90.0,23,143,81,1,0,1,0,0.0
365,ZCTA5 01757,860Z200US01757,01757,,,23949,2499,21450,16658,501,12,581.0,1448,2250,1742,159,21,1,0,11.0
366,ZCTA5 01760,860Z200US01760,01760,,,28678,1174,27504,22282,585,38,3420.0,286,893,392,23,1,5,0,10.0
367,ZCTA5 01770,860Z200US01770,01770,,,3227,86,3141,2746,15,0,232.0,29,119,61,3,0,0,0,0.0
368,ZCTA5 01772,860Z200US01772,01772,,,7564,235,7329,5914,82,0,1036.0,69,228,122,8,1,5,0,1.0
369,ZCTA5 01773,860Z200US01773,01773,,,4626,168,4458,3846,54,1,363.0,40,154,41,1,0,3,0,10.0
370,ZCTA5 01775,860Z200US01775,01775,,,5545,168,5377,4862,43,2,243.0,36,191,93,0,0,1,0,0.0
371,ZCTA5 01776,860Z200US01776,01776,,,13811,426,13385,11492,167,2,1235.0,70,419,156,4,0,0,0,8.0
372,ZCTA5 01778,860Z200US01778,01778,,,10612,378,10234,8408,86,4,1407.0,49,280,132,1,0,0,0,2.0
373,ZCTA5 01801,860Z200US01801,01801,,,33485,1813,31672,25269,1577,30,2820.0,569,1407,897,47,7,0,0,5.0
374,ZCTA5 01803,860Z200US01803,01803,,,20857,703,20154,15098,868,7,3594.0,117,470,224,8,0,1,0,6.0
375,ZCTA5 01810,860Z200US01810,01810,,,27167,1279,25888,20603,477,13,3987.0,118,690,247,2,3,5,0,6.0
376,ZCTA5 01821,860Z200US01821,01821,,,25060,756,24304,20688,806,27,2026.0,179,578,251,17,0,5,0,6.0
377,ZCTA5 01824,860Z200US01824,01824,,,21248,651,20597,17386,397,8,2191.0,116,499,210,3,0,2,0,0.0
378,ZCTA5 01826,860Z200US01826,01826,,,25855,1614,24241,20538,1224,9,1530.0,197,743,310,19,1,3,0,1.0
379,ZCTA5 01827,860Z200US01827,01827,,,2591,76,2515,2290,21,0,123.0,9,72,28,0,0,0,0,0.0
380,ZCTA5 01830,860Z200US01830,01830,,,22108,4384,17724,15779,783,32,346.0,167,617,199,10,0,1,0,1.0
381,ZCTA5 01832,860Z200US01832,01832,,,19871,5100,14771,12778,702,47,508.0,136,600,151,6,1,1,0,3.0
382,ZCTA5 01833,860Z200US01833,01833,,,6510,144,6366,6073,25,1,83.0,14,170,72,1,0,0,0,0.0
383,ZCTA5 01834,860Z200US01834,01834,,,5384,111,5273,5057,26,6,53.0,18,113,59,1,0,0,0,0.0
384,ZCTA5 01835,860Z200US01835,01835,,,11541,1214,10327,9358,346,8,233.0,66,316,122,5,0,0,0,2.0
385,ZCTA5 01840,860Z200US01840,01840,,,5489,4451,1038,712,149,5,63.0,50,59,2,9,0,0,0,0.0
386,ZCTA5 01841,860Z200US01841,01841,,,39222,33371,5851,4179,950,46,279.0,159,238,72,16,1,6,0,7.0
387,ZCTA5 01843,860Z200US01843,01843,,,21053,14589,6464,4588,544,6,912.0,118,296,127,19,0,2,0,3.0
388,ZCTA5 01844,860Z200US01844,01844,,,41825,10860,30965,26507,1579,42,1740.0,256,841,330,34,1,0,0,5.0
389,ZCTA5 01845,860Z200US01845,01845,,,24910,1646,23264,20262,589,9,1681.0,132,591,258,13,0,1,0,2.0
390,ZCTA5 01850,860Z200US01850,01850,,,12359,3342,9017,5685,1419,17,1167.0,228,501,221,31,0,3,0,3.0
391,ZCTA5 01851,860Z200US01851,01851,,,25089,3840,21249,7985,1899,14,10026.0,407,918,547,23,0,18,0,19.0
392,ZCTA5 01852,860Z200US01852,01852,,,28774,5716,23058,15113,1853,42,3682.0,806,1562,918,94,11,3,0,15.0
393,ZCTA5 01854,860Z200US01854,01854,,,24058,4571,19487,11849,1747,18,4574.0,425,874,324,32,0,8,0,15.0
394,ZCTA5 01860,860Z200US01860,01860,,,5456,117,5339,5033,36,4,46.0,19,201,84,8,0,0,0,0.0
395,ZCTA5 01862,860Z200US01862,01862,,,9513,543,8970,7379,420,7,868.0,74,222,87,3,0,0,0,0.0
396,ZCTA5 01863,860Z200US01863,01863,,,7692,306,7386,6060,199,7,807.0,53,260,134,6,0,0,0,6.0
397,ZCTA5 01864,860Z200US01864,01864,,,12206,303,11903,10991,99,18,458.0,48,289,149,2,1,4,0,4.0
398,ZCTA5 01867,860Z200US01867,01867,,,19676,452,19224,17444,234,23,1039.0,99,385,179,7,1,0,0,3.0
399,ZCTA5 01876,860Z200US01876,01876,,,25588,871,24717,22401,520,10,1043.0,131,612,277,13,1,8,0,1.0
400,ZCTA5 01879,860Z200US01879,01879,,,9845,368,9477,8185,219,8,738.0,73,254,115,3,0,3,0,0.0
401,ZCTA5 01880,860Z200US01880,01880,,,21808,806,21002,19052,337,18,939.0,133,523,252,19,0,0,0,2.0
402,ZCTA5 01886,860Z200US01886,01886,,,18626,392,18234,13895,138,19,3631.0,60,491,187,7,2,1,0,5.0
403,ZCTA5 01887,860Z200US01887,01887,,,18362,429,17933,16151,215,5,1003.0,91,468,211,14,2,3,0,7.0
404,ZCTA5 01890,860Z200US01890,01890,,,16678,466,16212,12903,157,4,2572.0,136,440,184,10,0,3,0,9.0
405,ZCTA5 01901,860Z200US01901,01901,,,2248,839,1409,816,478,5,46.0,11,53,9,8,0,1,0,0.0
406,ZCTA5 01902,860Z200US01902,01902,,,37925,17340,20585,12101,4496,29,2516.0,353,1090,273,113,5,6,0,15.0
407,ZCTA5 01904,860Z200US01904,01904,,,15622,3384,12238,9944,1028,18,662.0,108,478,153,34,0,4,0,1.0
408,ZCTA5 01905,860Z200US01905,01905,,,20496,8517,11979,7070,2128,16,2018.0,171,576,200,30,0,3,0,4.0
409,ZCTA5 01906,860Z200US01906,01906,,,23628,1754,21874,18509,784,22,1115.0,426,1018,718,26,1,1,0,1.0
410,ZCTA5 01907,860Z200US01907,01907,,,11936,633,11303,10456,209,4,256.0,90,288,111,14,0,1,0,0.0
411,ZCTA5 01908,860Z200US01908,01908,,,2919,70,2849,2688,36,1,46.0,13,65,16,4,0,0,0,0.0
412,ZCTA5 01913,860Z200US01913,01913,,,14146,414,13732,12936,155,32,146.0,54,409,168,3,0,2,0,0.0
413,ZCTA5 01915,860Z200US01915,01915,,,34832,1766,33066,30344,648,22,757.0,228,1067,489,23,1,3,0,4.0
414,ZCTA5 01921,860Z200US01921,01921,,,6209,166,6043,5593,40,0,169.0,50,191,76,0,0,0,0,1.0
415,ZCTA5 01922,860Z200US01922,01922,,,2582,55,2527,2429,15,0,22.0,13,48,13,0,0,0,0,0.0
416,ZCTA5 01923,860Z200US01923,01923,,,22597,819,21778,20199,372,14,509.0,122,562,269,12,0,3,0,0.0
417,ZCTA5 01929,860Z200US01929,01929,,,2812,58,2754,2636,11,0,26.0,13,68,39,0,0,0,0,0.0
418,ZCTA5 01930,860Z200US01930,01930,,,24978,900,24078,22553,204,26,305.0,200,790,407,17,3,1,0,0.0
419,ZCTA5 01937,860Z200US01937,01937,,,98,0,98,95,3,0,0.0,0,0,0,0,0,0,0,0.0
420,ZCTA5 01938,860Z200US01938,01938,,,11448,260,11188,10593,52,3,193.0,78,269,130,0,0,1,0,3.0
421,ZCTA5 01940,860Z200US01940,01940,,,10139,256,9883,8977,89,1,561.0,44,211,106,3,0,1,0,3.0
422,ZCTA5 01944,860Z200US01944,01944,,,4212,75,4137,3990,7,1,40.0,24,75,37,1,0,0,0,0.0
423,ZCTA5 01945,860Z200US01945,01945,,,16016,512,15504,14791,111,11,208.0,57,326,141,5,0,2,0,0.0
424,ZCTA5 01949,860Z200US01949,01949,,,7977,614,7363,6755,150,5,253.0,50,150,78,1,0,0,0,0.0
425,ZCTA5 01950,860Z200US01950,01950,,,14923,320,14603,13785,118,7,199.0,79,415,222,3,0,0,0,0.0
426,ZCTA5 01951,860Z200US01951,01951,,,3035,38,2997,2863,7,1,24.0,14,88,42,0,0,0,0,0.0
427,ZCTA5 01952,860Z200US01952,01952,,,7932,179,7753,7305,49,15,107.0,15,262,121,4,0,2,0,0.0
428,ZCTA5 01960,860Z200US01960,01960,,,44645,3703,40942,35912,1256,52,1058.0,791,1873,1303,98,0,3,0,2.0
429,ZCTA5 01965,860Z200US01965,01965,,,273,1,272,264,1,1,6.0,0,0,0,0,0,0,0,0.0
430,ZCTA5 01966,860Z200US01966,01966,,,6053,109,5944,5707,38,0,51.0,24,124,45,3,0,1,0,2.0
431,ZCTA5 01969,860Z200US01969,01969,,,4958,81,4877,4658,17,0,78.0,26,98,40,6,0,0,0,0.0
432,ZCTA5 01970,860Z200US01970,01970,,,37294,6254,31040,27087,1426,42,1058.0,243,1184,398,40,2,1,0,4.0
433,ZCTA5 01982,860Z200US01982,01982,,,5730,129,5601,5180,31,7,229.0,17,137,46,0,0,0,0,0.0
434,ZCTA5 01983,860Z200US01983,01983,,,5026,203,4823,4574,33,4,85.0,18,109,37,4,0,0,0,0.0
435,ZCTA5 01984,860Z200US01984,01984,,,3996,189,3807,3479,79,3,180.0,8,58,21,1,0,0,0,0.0
436,ZCTA5 01985,860Z200US01985,01985,,,3541,98,3443,3282,9,10,36.0,26,80,29,0,0,0,0,0.0
437,ZCTA5 02019,860Z200US02019,02019,,,13580,512,13068,11824,214,17,400.0,136,477,220,32,0,3,0,1.0
438,ZCTA5 02021,860Z200US02021,02021,,,19172,721,18451,14514,1639,13,1608.0,134,543,140,71,3,5,0,9.0
439,ZCTA5 02025,860Z200US02025,02025,,,6148,111,6037,5795,17,11,76.0,12,126,58,0,0,0,0,2.0
440,ZCTA5 02026,860Z200US02026,02026,,,20660,1490,19170,16515,1213,15,817.0,123,487,175,18,0,1,0,5.0
441,ZCTA5 02030,860Z200US02030,02030,,,4339,88,4251,3631,26,4,437.0,20,133,57,7,0,1,0,0.0
442,ZCTA5 02032,860Z200US02032,02032,,,3740,128,3612,3001,87,0,395.0,37,92,38,5,2,0,0,1.0
443,ZCTA5 02035,860Z200US02035,02035,,,14745,469,14276,12655,538,8,628.0,86,361,149,33,0,3,1,0.0
444,ZCTA5 02038,860Z200US02038,02038,,,25871,779,25092,22574,488,19,1341.0,133,537,221,18,0,2,0,5.0
445,ZCTA5 02043,860Z200US02043,02043,,,18091,309,17782,16817,111,9,411.0,76,358,154,2,0,0,0,0.0
446,ZCTA5 02045,860Z200US02045,02045,,,8823,186,8637,8209,59,9,88.0,46,226,90,4,1,0,0,0.0
